,name,city,country,iata,icao,lat,lon,altitude,timezone,dst,tz_database_time,type,source,evcent,pagerank,degree_centrality,closeness,betweenness
1371,Le Havre Octeville Airport,Le Havre,France,LEH,LFOH,49.53390121459961,0.08805599808692932,313,1,E,Europe/Paris,airport,OurAirports,0.000941830815089303,5.809019918779096e-05,0.0005841121495327102,0.2388370051514793,0.0
1372,Abbeville,Abbeville,France,\N,LFOI,50.143501,1.831891,220,1,E,Europe/Paris,airport,OurAirports,,,,,
1373,Orléans-Bricy (BA 123) Air Base,Orleans,France,ORE,LFOJ,47.9878005981,1.7605600357100002,412,1,E,Europe/Paris,airport,OurAirports,,,,,
1374,Châlons-Vatry Air Base,Chalons,France,XCR,LFOK,48.776100158691406,4.184490203857422,587,1,E,Europe/Paris,airport,OurAirports,0.0014787336462551088,6.915170032215595e-05,0.0011682242990654205,0.23696230338419924,7.074865580311357e-09
1375,Rouen Airport,Rouen,France,URO,LFOP,49.38420104980469,1.1748000383377075,512,1,E,Europe/Paris,airport,OurAirports,,,,,
1376,Tours-Val-de-Loire Airport,Tours,France,TUF,LFOT,47.4322013855,0.727605998516,357,1,E,Europe/Paris,airport,OurAirports,0.005223004120041206,0.00010670223983380698,0.0029205607476635513,0.25786532999116074,7.074865580311357e-09
1377,Cholet Le Pontreau Airport,Cholet,France,CET,LFOU,47.08209991455078,-0.8770639896392822,443,1,E,Europe/Paris,airport,OurAirports,,,,,
1378,Laval-Entrammes Airport,Laval,France,LVA,LFOV,48.03139877319336,-0.7429860234260559,330,1,E,Europe/Paris,airport,OurAirports,,,,,
1379,Orléans-Saint-Denis-de-l'Hôtel Airport,Orleans,France,\N,LFOZ,47.8969,2.1633299999999998,396,1,E,Europe/Paris,airport,OurAirports,,,,,
1380,Paris-Le Bourget Airport,Paris,France,LBG,LFPB,48.969398498535156,2.441390037536621,218,1,E,Europe/Paris,airport,OurAirports,,,,,
1381,Creil Air Base,Creil,France,CSF,LFPC,49.253501892089844,2.5191400051116943,291,1,E,Europe/Paris,airport,OurAirports,,,,,
1382,Charles de Gaulle International Airport,Paris,France,CDG,LFPG,49.0127983093,2.54999995232,392,1,E,Europe/Paris,airport,OurAirports,0.159224202588702,0.003940814380143064,0.1372663551401869,0.38999292068422414,0.06170332586928564
1383,Coulommiers-Voisins Airport,Coulommiers,France,\N,LFPK,48.83769989013672,3.016119956970215,470,1,E,Europe/Paris,airport,OurAirports,,,,,
1384,Melun-Villaroche Air Base,Melun,France,\N,LFPM,48.604698181152344,2.6711199283599854,302,1,E,Europe/Paris,airport,OurAirports,,,,,
1385,Toussus-le-Noble Airport,Toussous-le-noble,France,TNF,LFPN,48.75189971923828,2.1061899662017822,538,1,E,Europe/Paris,airport,OurAirports,,,,,
1386,Paris-Orly Airport,Paris,France,ORY,LFPO,48.7233333,2.3794444,291,1,E,Europe/Paris,airport,OurAirports,0.06667604795884984,0.002233351223802162,0.06980140186915887,0.31488618619629893,0.009680402900926446
1387,Pontoise - Cormeilles-en-Vexin Airport,Pontoise,France,POX,LFPT,49.0966667,2.0408333,325,1,E,Europe/Paris,airport,OurAirports,,,,,
1388,Villacoublay-Vélizy (BA 107) Air Base,Villacoublay,France,\N,LFPV,48.7741667,2.1916667000000003,584,1,E,Europe/Paris,airport,OurAirports,,,,,
1389,Reims-Prunay Airport,Reims,France,\N,LFQA,49.20869827270508,4.1565799713134775,313,1,E,Europe/Paris,airport,OurAirports,,,,,
1390,Troyes-Barberey Airport,Troyes,France,QYR,LFQB,48.32210159301758,4.01669979095459,388,1,E,Europe/Paris,airport,OurAirports,,,,,
1391,Lunéville-Croismare Airport,Luneville,France,\N,LFQC,48.593299865722656,6.543459892272949,790,1,E,Europe/Paris,airport,OurAirports,,,,,
1392,Étain-Rouvres Air Base,Etain,France,\N,LFQE,49.22689819335938,5.672220230102539,770,1,E,Europe/Paris,airport,OurAirports,,,,,
